latitude,longitude,year_month,irradiance
41.5,43.75,202304,4.3747
41.5,43.75,202305,5.1276
41.5,43.75,202306,5.6306
41.5,43.75,202307,6.673
41.5,43.75,202308,6.3833
41.5,43.75,202309,4.6798
41.5,43.75,202310,3.1603
41.5,43.75,202311,2.0057
41.5,43.75,202312,1.5826
41.5,43.75,202313,3.9552
41.5,43.75,202401,1.8667
41.5,43.75,202402,2.8982
41.5,43.75,202403,3.1162
41.5,43.75,202404,5.5757
41.5,43.75,202405,4.7798
41.5,43.75,202406,6.7313
41.5,43.75,202407,5.7799
41.5,43.75,202408,5.8937
41.5,43.75,202409,4.5341
41.5,43.75,202410,3.1238
41.5,43.75,202411,2.2745
41.5,43.75,202412,1.8878
41.5,43.75,202413,4.0366
41.5,43.75,202501,2.4406
41.5,43.75,202502,3.2947
41.5,43.75,202503,4.5305
41.5,43.75,202504,4.1225
41.5,43.75,202505,5.7828
41.5,43.75,202506,6.5518
41.5,43.75,202507,6.3026
41.5,43.75,202508,6.1682
41.5,43.75,202509,4.1554
41.5,43.75,202510,3.2098
41.5,43.75,202511,2.6268
41.5,43.75,202512,1.6284
41.5,43.75,202513,4.2408
41.5,44.0,201501,1.9008
41.5,44.0,201502,2.6772
41.5,44.0,201503,3.2789
41.5,44.0,201504,4.2132
41.5,44.0,201505,5.1182
41.5,44.0,201506,6.5098
41.5,44.0,201507,5.9018
41.5,44.0,201508,5.4655
41.5,44.0,201509,4.8626
41.5,44.0,201510,2.3633
41.5,44.0,201511,2.1977
41.5,44.0,201512,1.8218
41.5,44.0,201513,3.8626
41.5,44.0,201601,1.6618
41.5,44.0,201602,2.5037
41.5,44.0,201603,3.6187
41.5,44.0,201604,5.0225
41.5,44.0,201605,4.8773
41.5,44.0,201606,5.8325
41.5,44.0,201607,5.6794
41.5,44.0,201608,6.1966
41.5,44.0,201609,4.2989
41.5,44.0,201610,2.6414
41.5,44.0,201611,2.1242
41.5,44.0,201612,1.5674
41.5,44.0,201613,3.8374
41.5,44.0,201701,2.0016
41.5,44.0,201702,3.1015
41.5,44.0,201703,3.9072
41.5,44.0,201704,4.8106
41.5,44.0,201705,4.9195
41.5,44.0,201706,6.2844
41.5,44.0,201707,6.2988
41.5,44.0,201708,6.2683
41.5,44.0,201709,4.6908
41.5,44.0,201710,2.9393
41.5,44.0,201711,2.0822
41.5,44.0,201712,1.6529
41.5,44.0,201713,4.0836
41.5,44.0,201801,1.6325
41.5,44.0,201802,2.4161
41.5,44.0,201803,2.9839
41.5,44.0,201804,4.962
41.5,44.0,201805,5.0918
41.5,44.0,201806,6.1253
41.5,44.0,201807,6.2429
41.5,44.0,201808,4.6289
41.5,44.0,201809,4.3932
41.5,44.0,201810,3.1447
41.5,44.0,201811,1.7738
41.5,44.0,201812,1.2722
41.5,44.0,201813,3.7265
41.5,44.0,201901,1.9061
41.5,44.0,201902,2.7089
41.5,44.0,201903,3.3818
41.5,44.0,201904,4.4359
41.5,44.0,201905,5.9623
41.5,44.0,201906,6.5191
41.5,44.0,201907,6.241
41.5,44.0,201908,5.3844
41.5,44.0,201909,3.8719
41.5,44.0,201910,3.7073
41.5,44.0,201911,2.3314
41.5,44.0,201912,1.8185
41.5,44.0,201913,4.0303
41.5,44.0,202001,1.937
41.5,44.0,202002,2.789
41.5,44.0,202003,3.2892
41.5,44.0,202004,4.3109
41.5,44.0,202005,5.7055
41.5,44.0,202006,6.4594
41.5,44.0,202007,6.1459
41.5,44.0,202008,5.4415
41.5,44.0,202009,4.1544
41.5,44.0,202010,3.3307
41.5,44.0,202011,1.9044
41.5,44.0,202012,1.495
41.5,44.0,202013,3.9166
41.5,44.0,202101,1.8252
41.5,44.0,202102,2.7278
41.5,44.0,202103,3.1718
41.5,44.0,202104,4.3284
41.5,44.0,202105,6.3137
41.5,44.0,202106,6.6226
41.5,44.0,202107,5.6042
41.5,44.0,202108,6.0691
41.5,44.0,202109,3.8338
41.5,44.0,202110,2.6592
41.5,44.0,202111,2.1125
41.5,44.0,202112,1.7393
41.5,44.0,202113,3.9238
41.5,44.0,202201,1.9034
41.5,44.0,202202,2.8584
41.5,44.0,202203,3.283
41.5,44.0,202204,4.8977
41.5,44.0,202205,5.7262
41.5,44.0,202206,5.388
41.5,44.0,202207,6.6986
41.5,44.0,202208,5.9796
41.5,44.0,202209,4.6502
41.5,44.0,202210,3.0024
41.5,44.0,202211,2.1554
41.5,44.0,202212,1.4995
41.5,44.0,202213,4.0099
41.5,44.0,202301,1.9915
41.5,44.0,202302,2.3794
41.5,44.0,202303,3.0312
41.5,44.0,202304,4.3044
41.5,44.0,202305,5.0311
41.5,44.0,202306,5.2133
41.5,44.0,202307,6.5846
41.5,44.0,202308,6.1778
41.5,44.0,202309,3.9154
41.5,44.0,202310,3.169
41.5,44.0,202311,2.2702
41.5,44.0,202312,1.7114
41.5,44.0,202313,3.8256
41.5,44.0,202401,1.7266
41.5,44.0,202402,2.4902
41.5,44.0,202403,3.2707
41.5,44.0,202404,5.4746
41.5,44.0,202405,4.6145
41.5,44.0,202406,6.5376
41.5,44.0,202407,5.2747
41.5,44.0,202408,5.2747
41.5,44.0,202409,3.9142
41.5,44.0,202410,3.2088
41.5,44.0,202411,2.249
41.5,44.0,202412,1.6505
41.5,44.0,202413,3.8064
41.5,44.0,202501,2.2027
41.5,44.0,202502,2.6292
41.5,44.0,202503,4.0606
41.5,44.0,202504,3.8702
41.5,44.0,202505,5.4367
41.5,44.0,202506,6.7078
41.5,44.0,202507,6.0626
41.5,44.0,202508,5.5908
41.5,44.0,202509,3.6307
41.5,44.0,202510,3.1735
41.5,44.0,202511,2.5361
41.5,44.0,202512,1.6392
41.5,44.0,202513,3.9701
41.5,44.25,201501,1.9008
41.5,44.25,201502,2.6772
41.5,44.25,201503,3.2789
41.5,44.25,201504,4.2132
41.5,44.25,201505,5.1182
41.5,44.25,201506,6.5098
41.5,44.25,201507,5.9018
41.5,44.25,201508,5.4655
41.5,44.25,201509,4.8626
41.5,44.25,201510,2.3633
41.5,44.25,201511,2.1977
41.5,44.25,201512,1.8218
41.5,44.25,201513,3.8626
41.5,44.25,201601,1.6618
41.5,44.25,201602,2.5037
41.5,44.25,201603,3.6187
41.5,44.25,201604,5.0225
41.5,44.25,201605,4.8773
41.5,44.25,201606,5.8325
41.5,44.25,201607,5.6794
41.5,44.25,201608,6.1966
41.5,44.25,201609,4.2989
41.5,44.25,201610,2.6414
41.5,44.25,201611,2.1242
41.5,44.25,201612,1.5674
41.5,44.25,201613,3.8374
41.5,44.25,201701,2.0016
41.5,44.25,201702,3.1015
41.5,44.25,201703,3.9072
41.5,44.25,201704,4.8106
41.5,44.25,201705,4.9195
41.5,44.25,201706,6.2844
41.5,44.25,201707,6.2988
41.5,44.25,201708,6.2683
41.5,44.25,201709,4.6908
41.5,44.25,201710,2.9393
41.5,44.25,201711,2.0822
41.5,44.25,201712,1.6529
41.5,44.25,201713,4.0836
41.5,44.25,201801,1.6325
41.5,44.25,201802,2.4161
41.5,44.25,201803,2.9839
41.5,44.25,201804,4.962
41.5,44.25,201805,5.0918
41.5,44.25,201806,6.1253
41.5,44.25,201807,6.2429
41.5,44.25,201808,4.6289
41.5,44.25,201809,4.3932
41.5,44.25,201810,3.1447
41.5,44.25,201811,1.7738
41.5,44.25,201812,1.2722
41.5,44.25,201813,3.7265
41.5,44.25,201901,1.9061
41.5,44.25,201902,2.7089
41.5,44.25,201903,3.3818
41.5,44.25,201904,4.4359
41.5,44.25,201905,5.9623
41.5,44.25,201906,6.5191
41.5,44.25,201907,6.241
41.5,44.25,201908,5.3844
41.5,44.25,201909,3.8719
41.5,44.25,201910,3.7073
41.5,44.25,201911,2.3314
41.5,44.25,201912,1.8185
41.5,44.25,201913,4.0303
41.5,44.25,202001,1.937
41.5,44.25,202002,2.789
41.5,44.25,202003,3.2892
41.5,44.25,202004,4.3109
41.5,44.25,202005,5.7055
41.5,44.25,202006,6.4594
41.5,44.25,202007,6.1459
41.5,44.25,202008,5.4415
41.5,44.25,202009,4.1544
41.5,44.25,202010,3.3307
41.5,44.25,202011,1.9044
41.5,44.25,202012,1.495
41.5,44.25,202013,3.9166
41.5,44.25,202101,1.8252
41.5,44.25,202102,2.7278
41.5,44.25,202103,3.1718
41.5,44.25,202104,4.3284
41.5,44.25,202105,6.3137
41.5,44.25,202106,6.6226
41.5,44.25,202107,5.6042
41.5,44.25,202108,6.0691
41.5,44.25,202109,3.8338
41.5,44.25,202110,2.6592
41.5,44.25,202111,2.1125
41.5,44.25,202112,1.7393
41.5,44.25,202113,3.9238
41.5,44.25,202201,1.9034
41.5,44.25,202202,2.8584
41.5,44.25,202203,3.283
41.5,44.25,202204,4.8977
41.5,44.25,202205,5.7262
41.5,44.25,202206,5.388
41.5,44.25,202207,6.6986
41.5,44.25,202208,5.9796
41.5,44.25,202209,4.6502
41.5,44.25,202210,3.0024
41.5,44.25,202211,2.1554
41.5,44.25,202212,1.4995
41.5,44.25,202213,4.0099
41.5,44.25,202301,1.9915
41.5,44.25,202302,2.3794
41.5,44.25,202303,3.0312
41.5,44.25,202304,4.3044
41.5,44.25,202305,5.0311
41.5,44.25,202306,5.2133
41.5,44.25,202307,6.5846
41.5,44.25,202308,6.1778
41.5,44.25,202309,3.9154
41.5,44.25,202310,3.169
41.5,44.25,202311,2.2702
41.5,44.25,202312,1.7114
41.5,44.25,202313,3.8256
41.5,44.25,202401,1.7266
41.5,44.25,202402,2.4902
41.5,44.25,202403,3.2707
41.5,44.25,202404,5.4746
41.5,44.25,202405,4.6145
41.5,44.25,202406,6.5376
41.5,44.25,202407,5.2747
41.5,44.25,202408,5.2747
41.5,44.25,202409,3.9142
41.5,44.25,202410,3.2088
41.5,44.25,202411,2.249
41.5,44.25,202412,1.6505
41.5,44.25,202413,3.8064
41.5,44.25,202501,2.2027
41.5,44.25,202502,2.6292
41.5,44.25,202503,4.0606
41.5,44.25,202504,3.8702
41.5,44.25,202505,5.4367
41.5,44.25,202506,6.7078
41.5,44.25,202507,6.0626
41.5,44.25,202508,5.5908
41.5,44.25,202509,3.6307
41.5,44.25,202510,3.1735
41.5,44.25,202511,2.5361
41.5,44.25,202512,1.6392
41.5,44.25,202513,3.9701
41.5,44.5,201501,1.9008
41.5,44.5,201502,2.6772
41.5,44.5,201503,3.2789
41.5,44.5,201504,4.2132
41.5,44.5,201505,5.1182
41.5,44.5,201506,6.5098
41.5,44.5,201507,5.9018
41.5,44.5,201508,5.4655
41.5,44.5,201509,4.8626
41.5,44.5,201510,2.3633
41.5,44.5,201511,2.1977
41.5,44.5,201512,1.8218
41.5,44.5,201513,3.8626
41.5,44.5,201601,1.6618
41.5,44.5,201602,2.5037
41.5,44.5,201603,3.6187
41.5,44.5,201604,5.0225
41.5,44.5,201605,4.8773
41.5,44.5,201606,5.8325
41.5,44.5,201607,5.6794
41.5,44.5,201608,6.1966
41.5,44.5,201609,4.2989
41.5,44.5,201610,2.6414
41.5,44.5,201611,2.1242
41.5,44.5,201612,1.5674
41.5,44.5,201613,3.8374
41.5,44.5,201701,2.0016
41.5,44.5,201702,3.1015
41.5,44.5,201703,3.9072
41.5,44.5,201704,4.8106
41.5,44.5,201705,4.9195
41.5,44.5,201706,6.2844
41.5,44.5,201707,6.2988
41.5,44.5,201708,6.2683
41.5,44.5,201709,4.6908
41.5,44.5,201710,2.9393
41.5,44.5,201711,2.0822
41.5,44.5,201712,1.6529
41.5,44.5,201713,4.0836
41.5,44.5,201801,1.6325
41.5,44.5,201802,2.4161
41.5,44.5,201803,2.9839
41.5,44.5,201804,4.962
41.5,44.5,201805,5.0918
41.5,44.5,201806,6.1253
41.5,44.5,201807,6.2429
41.5,44.5,201808,4.6289
41.5,44.5,201809,4.3932
41.5,44.5,201810,3.1447
41.5,44.5,201811,1.7738
41.5,44.5,201812,1.2722
41.5,44.5,201813,3.7265
41.5,44.5,201901,1.9061
41.5,44.5,201902,2.7089
41.5,44.5,201903,3.3818
41.5,44.5,201904,4.4359
41.5,44.5,201905,5.9623
41.5,44.5,201906,6.5191
41.5,44.5,201907,6.241
41.5,44.5,201908,5.3844
41.5,44.5,201909,3.8719
41.5,44.5,201910,3.7073
41.5,44.5,201911,2.3314
41.5,44.5,201912,1.8185
41.5,44.5,201913,4.0303
41.5,44.5,202001,1.937
41.5,44.5,202002,2.789
41.5,44.5,202003,3.2892
41.5,44.5,202004,4.3109
41.5,44.5,202005,5.7055
41.5,44.5,202006,6.4594
41.5,44.5,202007,6.1459
41.5,44.5,202008,5.4415
41.5,44.5,202009,4.1544
41.5,44.5,202010,3.3307
41.5,44.5,202011,1.9044
41.5,44.5,202012,1.495
41.5,44.5,202013,3.9166
41.5,44.5,202101,1.8252
41.5,44.5,202102,2.7278
41.5,44.5,202103,3.1718
41.5,44.5,202104,4.3284
41.5,44.5,202105,6.3137
41.5,44.5,202106,6.6226
41.5,44.5,202107,5.6042
41.5,44.5,202108,6.0691
41.5,44.5,202109,3.8338
41.5,44.5,202110,2.6592
41.5,44.5,202111,2.1125
41.5,44.5,202112,1.7393
41.5,44.5,202113,3.9238
41.5,44.5,202201,1.9034
41.5,44.5,202202,2.8584
41.5,44.5,202203,3.283
41.5,44.5,202204,4.8977
41.5,44.5,202205,5.7262
41.5,44.5,202206,5.388
41.5,44.5,202207,6.6986
41.5,44.5,202208,5.9796
41.5,44.5,202209,4.6502
41.5,44.5,202210,3.0024
41.5,44.5,202211,2.1554
41.5,44.5,202212,1.4995
41.5,44.5,202213,4.0099
41.5,44.5,202301,1.9915
41.5,44.5,202302,2.3794
41.5,44.5,202303,3.0312
41.5,44.5,202304,4.3044
41.5,44.5,202305,5.0311
41.5,44.5,202306,5.2133
41.5,44.5,202307,6.5846
41.5,44.5,202308,6.1778
41.5,44.5,202309,3.9154
41.5,44.5,202310,3.169
41.5,44.5,202311,2.2702
41.5,44.5,202312,1.7114
41.5,44.5,202313,3.8256
41.5,44.5,202401,1.7266
41.5,44.5,202402,2.4902
41.5,44.5,202403,3.2707
41.5,44.5,202404,5.4746
41.5,44.5,202405,4.6145
41.5,44.5,202406,6.5376
41.5,44.5,202407,5.2747
41.5,44.5,202408,5.2747
41.5,44.5,202409,3.9142
41.5,44.5,202410,3.2088
41.5,44.5,202411,2.249
41.5,44.5,202412,1.6505
41.5,44.5,202413,3.8064
41.5,44.5,202501,2.2027
41.5,44.5,202502,2.6292
41.5,44.5,202503,4.0606
41.5,44.5,202504,3.8702
41.5,44.5,202505,5.4367
41.5,44.5,202506,6.7078
41.5,44.5,202507,6.0626
41.5,44.5,202508,5.5908
41.5,44.5,202509,3.6307
41.5,44.5,202510,3.1735
41.5,44.5,202511,2.5361
41.5,44.5,202512,1.6392
41.5,44.5,202513,3.9701
41.5,44.75,201501,1.9008
41.5,44.75,201502,2.6772
41.5,44.75,201503,3.2789
41.5,44.75,201504,4.2132
41.5,44.75,201505,5.1182
41.5,44.75,201506,6.5098
41.5,44.75,201507,5.9018
41.5,44.75,201508,5.4655
41.5,44.75,201509,4.8626
41.5,44.75,201510,2.3633
41.5,44.75,201511,2.1977
41.5,44.75,201512,1.8218
41.5,44.75,201513,3.8626
41.5,44.75,201601,1.6618
41.5,44.75,201602,2.5037
41.5,44.75,201603,3.6187
41.5,44.75,201604,5.0225
41.5,44.75,201605,4.8773
41.5,44.75,201606,5.8325
41.5,44.75,201607,5.6794
41.5,44.75,201608,6.1966
41.5,44.75,201609,4.2989
41.5,44.75,201610,2.6414
41.5,44.75,201611,2.1242
41.5,44.75,201612,1.5674
41.5,44.75,201613,3.8374
41.5,44.75,201701,2.0016
41.5,44.75,201702,3.1015
41.5,44.75,201703,3.9072
41.5,44.75,201704,4.8106
41.5,44.75,201705,4.9195
41.5,44.75,201706,6.2844
41.5,44.75,201707,6.2988
41.5,44.75,201708,6.2683
41.5,44.75,201709,4.6908
41.5,44.75,201710,2.9393
41.5,44.75,201711,2.0822
41.5,44.75,201712,1.6529
41.5,44.75,201713,4.0836
41.5,44.75,201801,1.6325
41.5,44.75,201802,2.4161
41.5,44.75,201803,2.9839
41.5,44.75,201804,4.962
41.5,44.75,201805,5.0918
41.5,44.75,201806,6.1253
41.5,44.75,201807,6.2429
41.5,44.75,201808,4.6289
41.5,44.75,201809,4.3932
41.5,44.75,201810,3.1447
41.5,44.75,201811,1.7738
41.5,44.75,201812,1.2722
41.5,44.75,201813,3.7265
41.5,44.75,201901,1.9061
41.5,44.75,201902,2.7089
41.5,44.75,201903,3.3818
41.5,44.75,201904,4.4359
41.5,44.75,201905,5.9623
41.5,44.75,201906,6.5191
41.5,44.75,201907,6.241
41.5,44.75,201908,5.3844
41.5,44.75,201909,3.8719
41.5,44.75,201910,3.7073
41.5,44.75,201911,2.3314
41.5,44.75,201912,1.8185
41.5,44.75,201913,4.0303
41.5,44.75,202001,1.937
41.5,44.75,202002,2.789
41.5,44.75,202003,3.2892
41.5,44.75,202004,4.3109
41.5,44.75,202005,5.7055
41.5,44.75,202006,6.4594
41.5,44.75,202007,6.1459
41.5,44.75,202008,5.4415
41.5,44.75,202009,4.1544
41.5,44.75,202010,3.3307
41.5,44.75,202011,1.9044
41.5,44.75,202012,1.495
41.5,44.75,202013,3.9166
41.5,44.75,202101,1.8252
41.5,44.75,202102,2.7278
41.5,44.75,202103,3.1718
41.5,44.75,202104,4.3284
41.5,44.75,202105,6.3137
41.5,44.75,202106,6.6226
41.5,44.75,202107,5.6042
41.5,44.75,202108,6.0691
41.5,44.75,202109,3.8338
41.5,44.75,202110,2.6592
41.5,44.75,202111,2.1125
41.5,44.75,202112,1.7393
41.5,44.75,202113,3.9238
41.5,44.75,202201,1.9034
41.5,44.75,202202,2.8584
41.5,44.75,202203,3.283
41.5,44.75,202204,4.8977
41.5,44.75,202205,5.7262
41.5,44.75,202206,5.388
41.5,44.75,202207,6.6986
41.5,44.75,202208,5.9796
41.5,44.75,202209,4.6502
41.5,44.75,202210,3.0024
41.5,44.75,202211,2.1554
41.5,44.75,202212,1.4995
41.5,44.75,202213,4.0099
41.5,44.75,202301,1.9915
41.5,44.75,202302,2.3794
41.5,44.75,202303,3.0312
41.5,44.75,202304,4.3044
41.5,44.75,202305,5.0311
41.5,44.75,202306,5.2133
41.5,44.75,202307,6.5846
41.5,44.75,202308,6.1778
41.5,44.75,202309,3.9154
41.5,44.75,202310,3.169
41.5,44.75,202311,2.2702
41.5,44.75,202312,1.7114
41.5,44.75,202313,3.8256
41.5,44.75,202401,1.7266
41.5,44.75,202402,2.4902
41.5,44.75,202403,3.2707
41.5,44.75,202404,5.4746
41.5,44.75,202405,4.6145
41.5,44.75,202406,6.5376
41.5,44.75,202407,5.2747
41.5,44.75,202408,5.2747
41.5,44.75,202409,3.9142
41.5,44.75,202410,3.2088
41.5,44.75,202411,2.249
41.5,44.75,202412,1.6505
41.5,44.75,202413,3.8064
41.5,44.75,202501,2.2027
41.5,44.75,202502,2.6292
41.5,44.75,202503,4.0606
41.5,44.75,202504,3.8702
41.5,44.75,202505,5.4367
41.5,44.75,202506,6.7078
41.5,44.75,202507,6.0626
41.5,44.75,202508,5.5908
41.5,44.75,202509,3.6307
41.5,44.75,202510,3.1735
41.5,44.75,202511,2.5361
41.5,44.75,202512,1.6392
41.5,44.75,202513,3.9701
41.5,45.0,201501,1.8322
41.5,45.0,201502,2.3594
41.5,45.0,201503,3.2261
41.5,45.0,201504,4.5499
41.5,45.0,201505,5.4646
41.5,45.0,201506,7.0176
41.5,45.0,201507,6.1949
41.5,45.0,201508,5.6254
41.5,45.0,201509,4.9505
41.5,45.0,201510,2.4072
41.5,45.0,201511,2.1427
41.5,45.0,201512,1.914
41.5,45.0,201513,3.9794
41.5,45.0,201601,1.6987
41.5,45.0,201602,2.4823
41.5,45.0,201603,3.6794
41.5,45.0,201604,5.1806
41.5,45.0,201605,5.4982
41.5,45.0,201606,6.0564
41.5,45.0,201607,6.109
41.5,45.0,201608,6.5698
41.5,45.0,201609,4.4395
41.5,45.0,201610,2.5315
41.5,45.0,201611,2.0983
41.5,45.0,201612,1.6586
41.5,45.0,201613,4.0037
41.5,45.0,201701,2.0093
41.5,45.0,201702,2.9333
41.5,45.0,201703,3.9946
41.5,45.0,201704,5.0506
41.5,45.0,201705,5.3141
41.5,45.0,201706,6.7157
41.5,45.0,201707,6.6274
41.5,45.0,201708,6.4548
41.5,45.0,201709,4.7525
41.5,45.0,201710,3.0478
41.5,45.0,201711,2.1377
41.5,45.0,201712,1.6517
41.5,45.0,201713,4.23
41.5,45.0,201801,1.6224
41.5,45.0,201802,2.2579
41.5,45.0,201803,3.192
41.5,45.0,201804,5.0424
41.5,45.0,201805,5.6506
41.5,45.0,201806,6.5333
41.5,45.0,201807,6.4819
41.5,45.0,201808,4.9526
41.5,45.0,201809,4.5989
41.5,45.0,201810,3.1358
41.5,45.0,201811,1.765
41.5,45.0,201812,1.3114
41.5,45.0,201813,3.8854
41.5,45.0,201901,2.0234
41.5,45.0,201902,2.6366
41.5,45.0,201903,3.4368
41.5,45.0,201904,4.6944
41.5,45.0,201905,6.287
41.5,45.0,201906,6.9295
41.5,45.0,201907,6.6065
41.5,45.0,201908,5.3707
41.5,45.0,201909,4.2216
41.5,45.0,201910,3.6449
41.5,45.0,201911,2.2397
41.5,45.0,201912,1.7465
41.5,45.0,201913,4.1616
41.5,45.0,202001,2.0314
41.5,45.0,202002,2.9561
41.5,45.0,202003,3.5395
41.5,45.0,202004,4.4479
41.5,45.0,202005,5.9491
41.5,45.0,202006,6.7135
41.5,45.0,202007,6.4714
41.5,45.0,202008,5.597
41.5,45.0,202009,4.249
41.5,45.0,202010,3.377
41.5,45.0,202011,1.8833
41.5,45.0,202012,1.345
41.5,45.0,202013,4.0495
41.5,45.0,202101,1.8466
41.5,45.0,202102,2.6626
41.5,45.0,202103,3.4099
41.5,45.0,202104,4.7827
41.5,45.0,202105,6.4234
41.5,45.0,202106,6.9602
41.5,45.0,202107,5.8541
41.5,45.0,202108,6.2537
41.5,45.0,202109,3.9962
41.5,45.0,202110,2.5841
41.5,45.0,202111,2.059
41.5,45.0,202112,1.8485
41.5,45.0,202113,4.0639
41.5,45.0,202201,2.1432
41.5,45.0,202202,2.9508
41.5,45.0,202203,3.0463
41.5,45.0,202204,5.2385
41.5,45.0,202205,6.041
41.5,45.0,202206,5.9657
41.5,45.0,202207,6.9802
41.5,45.0,202208,6.2208
41.5,45.0,202209,4.7436
41.5,45.0,202210,3.0305
41.5,45.0,202211,2.2414
41.5,45.0,202212,1.4575
41.5,45.0,202213,4.1774
41.5,45.0,202301,1.9745
41.5,45.0,202302,2.567
41.5,45.0,202303,3.3127
41.5,45.0,202304,4.5754
41.5,45.0,202305,5.3765
41.5,45.0,202306,5.7206
41.5,45.0,202307,6.7222
41.5,45.0,202308,6.1987
41.5,45.0,202309,4.0961
41.5,45.0,202310,3.2414
41.5,45.0,202311,2.2961
41.5,45.0,202312,1.7371
41.5,45.0,202313,3.9946
41.5,45.0,202401,1.7882
41.5,45.0,202402,2.4379
41.5,45.0,202403,3.3523
41.5,45.0,202404,5.5738
41.5,45.0,202405,4.8607
41.5,45.0,202406,6.75
41.5,45.0,202407,5.4857
41.5,45.0,202408,5.6578
41.5,45.0,202409,4.1009
41.5,45.0,202410,3.2551
41.5,45.0,202411,2.2934
41.5,45.0,202412,1.7268
41.5,45.0,202413,3.9403
41.5,45.0,202501,2.1763
41.5,45.0,202502,2.5032
41.5,45.0,202503,4.1902
41.5,45.0,202504,4.0711
41.5,45.0,202505,5.8258
41.5,45.0,202506,6.7157
41.5,45.0,202507,6.3338
41.5,45.0,202508,5.8123
41.5,45.0,202509,3.6374
41.5,45.0,202510,3.2436
41.5,45.0,202511,2.5121
41.5,45.0,202512,1.7088
41.5,45.0,202513,4.0718
41.5,45.25,201501,1.8322
41.5,45.25,201502,2.3594
41.5,45.25,201503,3.2261
41.5,45.25,201504,4.5499
41.5,45.25,201505,5.4646
41.5,45.25,201506,7.0176
41.5,45.25,201507,6.1949
41.5,45.25,201508,5.6254
41.5,45.25,201509,4.9505
41.5,45.25,201510,2.4072
41.5,45.25,201511,2.1427
41.5,45.25,201512,1.914
41.5,45.25,201513,3.9794
41.5,45.25,201601,1.6987
41.5,45.25,201602,2.4823
41.5,45.25,201603,3.6794
41.5,45.25,201604,5.1806
41.5,45.25,201605,5.4982
41.5,45.25,201606,6.0564
41.5,45.25,201607,6.109
41.5,45.25,201608,6.5698
41.5,45.25,201609,4.4395
41.5,45.25,201610,2.5315
41.5,45.25,201611,2.0983
41.5,45.25,201612,1.6586
41.5,45.25,201613,4.0037
41.5,45.25,201701,2.0093
41.5,45.25,201702,2.9333
41.5,45.25,201703,3.9946
41.5,45.25,201704,5.0506
41.5,45.25,201705,5.3141
41.5,45.25,201706,6.7157
41.5,45.25,201707,6.6274
41.5,45.25,201708,6.4548
41.5,45.25,201709,4.7525
41.5,45.25,201710,3.0478
41.5,45.25,201711,2.1377
41.5,45.25,201712,1.6517
41.5,45.25,201713,4.23
41.5,45.25,201801,1.6224
41.5,45.25,201802,2.2579
41.5,45.25,201803,3.192
41.5,45.25,201804,5.0424
41.5,45.25,201805,5.6506
41.5,45.25,201806,6.5333
41.5,45.25,201807,6.4819
41.5,45.25,201808,4.9526
41.5,45.25,201809,4.5989
41.5,45.25,201810,3.1358
41.5,45.25,201811,1.765
41.5,45.25,201812,1.3114
41.5,45.25,201813,3.8854
41.5,45.25,201901,2.0234
41.5,45.25,201902,2.6366
41.5,45.25,201903,3.4368
41.5,45.25,201904,4.6944
41.5,45.25,201905,6.287
41.5,45.25,201906,6.9295
41.5,45.25,201907,6.6065
41.5,45.25,201908,5.3707
41.5,45.25,201909,4.2216
41.5,45.25,201910,3.6449
41.5,45.25,201911,2.2397
41.5,45.25,201912,1.7465
41.5,45.25,201913,4.1616
41.5,45.25,202001,2.0314
41.5,45.25,202002,2.9561
41.5,45.25,202003,3.5395
41.5,45.25,202004,4.4479
41.5,45.25,202005,5.9491
41.5,45.25,202006,6.7135
41.5,45.25,202007,6.4714
41.5,45.25,202008,5.597
41.5,45.25,202009,4.249
41.5,45.25,202010,3.377
41.5,45.25,202011,1.8833
41.5,45.25,202012,1.345
41.5,45.25,202013,4.0495
41.5,45.25,202101,1.8466
41.5,45.25,202102,2.6626
41.5,45.25,202103,3.4099
41.5,45.25,202104,4.7827
41.5,45.25,202105,6.4234
41.5,45.25,202106,6.9602
41.5,45.25,202107,5.8541
41.5,45.25,202108,6.2537
41.5,45.25,202109,3.9962
41.5,45.25,202110,2.5841
41.5,45.25,202111,2.059
41.5,45.25,202112,1.8485
41.5,45.25,202113,4.0639
41.5,45.25,202201,2.1432
41.5,45.25,202202,2.9508
41.5,45.25,202203,3.0463
41.5,45.25,202204,5.2385
41.5,45.25,202205,6.041
41.5,45.25,202206,5.9657
41.5,45.25,202207,6.9802
41.5,45.25,202208,6.2208
41.5,45.25,202209,4.7436
41.5,45.25,202210,3.0305
41.5,45.25,202211,2.2414
41.5,45.25,202212,1.4575
41.5,45.25,202213,4.1774
41.5,45.25,202301,1.9745
41.5,45.25,202302,2.567
41.5,45.25,202303,3.3127
41.5,45.25,202304,4.5754
41.5,45.25,202305,5.3765
41.5,45.25,202306,5.7206
41.5,45.25,202307,6.7222
41.5,45.25,202308,6.1987
41.5,45.25,202309,4.0961
41.5,45.25,202310,3.2414
41.5,45.25,202311,2.2961
41.5,45.25,202312,1.7371
41.5,45.25,202313,3.9946
41.5,45.25,202401,1.7882
41.5,45.25,202402,2.4379
41.5,45.25,202403,3.3523
41.5,45.25,202404,5.5738
41.5,45.25,202405,4.8607
41.5,45.25,202406,6.75
41.5,45.25,202407,5.4857
41.5,45.25,202408,5.6578
41.5,45.25,202409,4.1009
41.5,45.25,202410,3.2551
